,0,1,count
3686,сож,photo,1
3687,сож,regeneration,0
3688,сож,cartridge,0
3689,сож,бмп,0
3690,сож,tagup,3
3691,сож,specialists,1
3692,сож,activation,1
3693,сож,preparation,0
3694,сож,installation,13
3695,сож,dc1,0
3696,сож,node,0
3697,сож,equipment,10
3698,сож,prep,0
3699,сож,return,0
3700,сож,stow,1
3701,сож,exercise,0
3702,сож,physical,0
3703,сож,day,0
3704,сож,tvis,0
3705,сож,ims,2
3706,сож,collection,1
3707,сож,hrf,0
3708,сож,blood,0
3709,сож,urine,2
3710,сож,tv,1
3711,сож,drying,0
3712,сож,kuband,0
3713,сож,iss,2
3714,сож,progress,1
3715,сож,repress,2
3716,сож,mcc,17
3717,ssc,support,49
3718,ssc,cleanup,2
3719,ssc,cable,15
3720,ssc,cargo,0
3721,ssc,file,21
3722,ssc,comm,5
3723,ssc,config,98
3724,ssc,reconfig,61
3725,ssc,test,53
3726,ssc,check,22
3727,ssc,monitoring,28
3728,ssc,water,1
3729,ssc,private,0
3730,ssc,icv,0
3731,ssc,fgb,0
3732,ssc,measurements,0
3733,ssc,lab,7
3734,ssc,battery,25
3735,ssc,status,0
3736,ssc,charge,1
3737,ssc,payload,0
3738,ssc,video,26
3739,ssc,review,3
3740,ssc,msg,0
3741,ssc,experiment,3
3742,ssc,procedure,4
3743,ssc,inspection,0
3744,ssc,laptop,110
3745,ssc,tank,0
3746,ssc,morning,0
3747,ssc,soyuz,2
3748,ssc,unit,0
3749,ssc,replacement,2
3750,ssc,bag,1
3751,ssc,filter,0
3752,ssc,start,13
3753,ssc,photo,7
3754,ssc,regeneration,0
3755,ssc,cartridge,0
3756,ssc,бмп,0
3757,ssc,tagup,5
3758,ssc,specialists,3
3759,ssc,activation,36
3760,ssc,preparation,8
3761,ssc,installation,16
3762,ssc,dc1,0
3763,ssc,node,1
3764,ssc,equipment,3
3765,ssc,prep,25
3766,ssc,return,9
3767,ssc,stow,9
3768,ssc,exercise,0
3769,ssc,physical,0
3770,ssc,day,0
3771,ssc,tvis,0
3772,ssc,ims,1
3773,ssc,collection,5
3774,ssc,hrf,0
3775,ssc,blood,0
3776,ssc,urine,0
3777,ssc,tv,42
3778,ssc,drying,0
3779,ssc,kuband,8
3780,ssc,iss,19
3781,ssc,progress,2
3782,ssc,repress,0
3783,ssc,mcc,0
3784,support,cleanup,0
3785,support,cable,17
3786,support,cargo,9
3787,support,file,1
3788,support,comm,71
3789,support,config,82
3790,support,reconfig,28
3791,support,test,70
3792,support,check,37
3793,support,monitoring,2
3794,support,water,4
3795,support,private,23
3796,support,icv,0
3797,support,fgb,4
3798,support,measurements,0
3799,support,lab,22
3800,support,battery,0
3801,support,status,9
3802,support,charge,0
3803,support,payload,0
3804,support,video,6
3805,support,review,1
3806,support,msg,0
3807,support,experiment,52
3808,support,procedure,0
3809,support,inspection,7
3810,support,laptop,0
3811,support,tank,2
3812,support,morning,0
3813,support,soyuz,16
3814,support,unit,1
3815,support,replacement,1
3816,support,bag,0
3817,support,filter,0
3818,support,start,23
3819,support,photo,8
3820,support,regeneration,0
3821,support,cartridge,0
3822,support,бмп,0
3823,support,tagup,34
3824,support,specialists,26
3825,support,activation,33
3826,support,preparation,2
3827,support,installation,12
3828,support,dc1,67
3829,support,node,5
3830,support,equipment,29
3831,support,prep,5
3832,support,return,2
3833,support,stow,45
3834,support,exercise,1
3835,support,physical,0
3836,support,day,1
3837,support,tvis,4
3838,support,ims,109
3839,support,collection,0
3840,support,hrf,0
3841,support,blood,0
3842,support,urine,4
3843,support,tv,9
3844,support,drying,0
3845,support,kuband,0
3846,support,iss,20
3847,support,progress,86
3848,support,repress,0
3849,support,mcc,4
3850,cleanup,cable,2
3851,cleanup,cargo,2
3852,cleanup,file,1
3853,cleanup,comm,2
3854,cleanup,config,1
3855,cleanup,reconfig,0
3856,cleanup,test,0
3857,cleanup,check,4
3858,cleanup,monitoring,1
3859,cleanup,water,5
3860,cleanup,private,0
3861,cleanup,icv,0
3862,cleanup,fgb,5
3863,cleanup,measurements,1
3864,cleanup,lab,8
3865,cleanup,battery,1
3866,cleanup,status,0
3867,cleanup,charge,49
3868,cleanup,payload,0
3869,cleanup,video,19
3870,cleanup,review,0
3871,cleanup,msg,1
3872,cleanup,experiment,23
3873,cleanup,procedure,1
3874,cleanup,inspection,1
3875,cleanup,laptop,1
3876,cleanup,tank,6
3877,cleanup,morning,0
3878,cleanup,soyuz,15
3879,cleanup,unit,1
3880,cleanup,replacement,3
3881,cleanup,bag,0
3882,cleanup,filter,11
3883,cleanup,start,0
3884,cleanup,photo,19
3885,cleanup,regeneration,0
3886,cleanup,cartridge,0
3887,cleanup,бмп,0
3888,cleanup,tagup,39
3889,cleanup,specialists,34
3890,cleanup,activation,7
3891,cleanup,preparation,0
3892,cleanup,installation,2
3893,cleanup,dc1,8
3894,cleanup,node,1
3895,cleanup,equipment,8
3896,cleanup,prep,3
3897,cleanup,return,1
3898,cleanup,stow,21
3899,cleanup,exercise,3
3900,cleanup,physical,0
3901,cleanup,day,0
3902,cleanup,tvis,0
3903,cleanup,ims,6
3904,cleanup,collection,0
3905,cleanup,hrf,1
3906,cleanup,blood,0
3907,cleanup,urine,0
3908,cleanup,tv,5
3909,cleanup,drying,0
3910,cleanup,kuband,0
3911,cleanup,iss,4
3912,cleanup,progress,11
3913,cleanup,repress,0
3914,cleanup,mcc,1
3915,cable,cargo,1
3916,cable,file,2
3917,cable,comm,21
3918,cable,config,61
3919,cable,reconfig,29
3920,cable,test,22
3921,cable,check,55
3922,cable,monitoring,3
3923,cable,water,0
3924,cable,private,0
3925,cable,icv,1
3926,cable,fgb,17
3927,cable,measurements,3
3928,cable,lab,27
3929,cable,battery,0
3930,cable,status,0
3931,cable,charge,0
3932,cable,payload,7
3933,cable,video,34
3934,cable,review,4
3935,cable,msg,7
3936,cable,experiment,7
3937,cable,procedure,4
3938,cable,inspection,10
3939,cable,laptop,29
3940,cable,tank,0
3941,cable,morning,0
3942,cable,soyuz,2
3943,cable,unit,19
3944,cable,replacement,38
3945,cable,bag,0
3946,cable,filter,3
3947,cable,start,0
3948,cable,photo,25
3949,cable,regeneration,0
3950,cable,cartridge,0
3951,cable,бмп,0
3952,cable,tagup,146
3953,cable,specialists,87
3954,cable,activation,5
3955,cable,preparation,16
3956,cable,installation,146
3957,cable,dc1,12
3958,cable,node,6
3959,cable,equipment,7
3960,cable,prep,40
3961,cable,return,4
3962,cable,stow,24
3963,cable,exercise,0
3964,cable,physical,0
3965,cable,day,0
3966,cable,tvis,8
3967,cable,ims,2
3968,cable,collection,0
3969,cable,hrf,2
3970,cable,blood,0
3971,cable,urine,1
3972,cable,tv,38
3973,cable,drying,0
3974,cable,kuband,4
3975,cable,iss,7
3976,cable,progress,4
3977,cable,repress,0
3978,cable,mcc,30
3979,cargo,file,0
3980,cargo,comm,3
3981,cargo,config,3
3982,cargo,reconfig,2
3983,cargo,test,0
3984,cargo,check,15
3985,cargo,monitoring,0
3986,cargo,water,0
3987,cargo,private,0
3988,cargo,icv,0
3989,cargo,fgb,12
3990,cargo,measurements,0
3991,cargo,lab,3
3992,cargo,battery,0
3993,cargo,status,16
3994,cargo,charge,0
3995,cargo,payload,2
3996,cargo,video,3
3997,cargo,review,1
3998,cargo,msg,0
3999,cargo,experiment,0
4000,cargo,procedure,0
4001,cargo,inspection,0
4002,cargo,laptop,0
4003,cargo,tank,0
4004,cargo,morning,0
4005,cargo,soyuz,37
4006,cargo,unit,0
4007,cargo,replacement,0
4008,cargo,bag,8
4009,cargo,filter,0
4010,cargo,start,0
4011,cargo,photo,5
4012,cargo,regeneration,0
4013,cargo,cartridge,0
4014,cargo,бмп,0
4015,cargo,tagup,18
4016,cargo,specialists,5
4017,cargo,activation,0
4018,cargo,preparation,8
4019,cargo,installation,7
4020,cargo,dc1,8
4021,cargo,node,6
4022,cargo,equipment,1
4023,cargo,prep,55
4024,cargo,return,61
4025,cargo,stow,63
4026,cargo,exercise,0
4027,cargo,physical,0
4028,cargo,day,0
4029,cargo,tvis,0
4030,cargo,ims,44
4031,cargo,collection,0
4032,cargo,hrf,0
4033,cargo,blood,0
4034,cargo,urine,0
4035,cargo,tv,92
4036,cargo,drying,0
4037,cargo,kuband,1
4038,cargo,iss,22
4039,cargo,progress,60
4040,cargo,repress,0
4041,cargo,mcc,1
4042,file,comm,1
4043,file,config,18
4044,file,reconfig,1
4045,file,test,4
4046,file,check,7
4047,file,monitoring,0
4048,file,water,0
4049,file,private,0
4050,file,icv,1
4051,file,fgb,2
4052,file,measurements,0
4053,file,lab,1
4054,file,battery,1
4055,file,status,0
4056,file,charge,1
4057,file,payload,9
4058,file,video,18
4059,file,review,0
4060,file,msg,6
4061,file,experiment,12
4062,file,procedure,4
4063,file,inspection,10
4064,file,laptop,43
4065,file,tank,0
4066,file,morning,0
4067,file,soyuz,3
4068,file,unit,8
4069,file,replacement,4
4070,file,bag,0
4071,file,filter,0
4072,file,start,5
4073,file,photo,52
4074,file,regeneration,0
4075,file,cartridge,1
4076,file,бмп,0
4077,file,tagup,43
4078,file,specialists,25
4079,file,activation,3
4080,file,preparation,16
4081,file,installation,8
4082,file,dc1,4
4083,file,node,0
4084,file,equipment,4
4085,file,prep,193
4086,file,return,1
4087,file,stow,4
4088,file,exercise,6
4089,file,physical,3
4090,file,day,2
4091,file,tvis,54
4092,file,ims,88
4093,file,collection,4
4094,file,hrf,12
4095,file,blood,0
4096,file,urine,1
4097,file,tv,55
4098,file,drying,0
4099,file,kuband,0
4100,file,iss,24
4101,file,progress,3
4102,file,repress,0
4103,file,mcc,5
4104,comm,config,729
4105,comm,reconfig,290
4106,comm,test,137
4107,comm,check,309
4108,comm,monitoring,16
4109,comm,water,6
4110,comm,private,3
4111,comm,icv,0
4112,comm,fgb,16
4113,comm,measurements,11
4114,comm,lab,5
4115,comm,battery,0
4116,comm,status,3
4117,comm,charge,1
4118,comm,payload,3
4119,comm,video,33
4120,comm,review,3
4121,comm,msg,0
4122,comm,experiment,94
4123,comm,procedure,14
4124,comm,inspection,4
4125,comm,laptop,20
4126,comm,tank,4
4127,comm,morning,0
4128,comm,soyuz,203
4129,comm,unit,53
4130,comm,replacement,11
4131,comm,bag,3
4132,comm,filter,0
4133,comm,start,8
4134,comm,photo,10
4135,comm,regeneration,0
4136,comm,cartridge,0
4137,comm,бмп,0
4138,comm,tagup,82
4139,comm,specialists,57
4140,comm,activation,41
4141,comm,preparation,17
4142,comm,installation,19
4143,comm,dc1,75
4144,comm,node,8
4145,comm,equipment,21
4146,comm,prep,39
4147,comm,return,14
4148,comm,stow,17
4149,comm,exercise,22
4150,comm,physical,1
4151,comm,day,0
4152,comm,tvis,1
4153,comm,ims,2
4154,comm,collection,0
4155,comm,hrf,1
4156,comm,blood,0
4157,comm,urine,0
4158,comm,tv,63
4159,comm,drying,4
4160,comm,kuband,5
4161,comm,iss,83
4162,comm,progress,49
4163,comm,repress,3
4164,comm,mcc,25
4165,config,reconfig,1129
4166,config,test,111
4167,config,check,78
4168,config,monitoring,2
4169,config,water,67
4170,config,private,1
4171,config,icv,0
4172,config,fgb,8
4173,config,measurements,0
4174,config,lab,52
4175,config,battery,28
4176,config,status,1
4177,config,charge,27
4178,config,payload,10
4179,config,video,99
4180,config,review,6
4181,config,msg,6
4182,config,experiment,105
4183,config,procedure,10
4184,config,inspection,5
4185,config,laptop,80
4186,config,tank,46
4187,config,morning,0
4188,config,soyuz,204
4189,config,unit,23
4190,config,replacement,10
4191,config,bag,7
4192,config,filter,9
4193,config,start,16
4194,config,photo,67
4195,config,regeneration,0
4196,config,cartridge,0
4197,config,бмп,0
4198,config,tagup,106
4199,config,specialists,61
4200,config,activation,54
4201,config,preparation,25
4202,config,installation,13
4203,config,dc1,180
4204,config,node,33
4205,config,equipment,97
4206,config,prep,49
4207,config,return,49
4208,config,stow,45
4209,config,exercise,29
4210,config,physical,0
4211,config,day,0
4212,config,tvis,18
4213,config,ims,13
4214,config,collection,19
4215,config,hrf,120
4216,config,blood,38
4217,config,urine,41
4218,config,tv,155
4219,config,drying,20
4220,config,kuband,89
4221,config,iss,175
4222,config,progress,92
4223,config,repress,7
4224,config,mcc,12
4225,reconfig,test,12
4226,reconfig,check,7
4227,reconfig,monitoring,0
4228,reconfig,water,19
4229,reconfig,private,0
4230,reconfig,icv,0
4231,reconfig,fgb,2
4232,reconfig,measurements,0
4233,reconfig,lab,26
4234,reconfig,battery,11
4235,reconfig,status,0
4236,reconfig,charge,0
4237,reconfig,payload,2
4238,reconfig,video,15
4239,reconfig,review,2
4240,reconfig,msg,1
4241,reconfig,experiment,27
4242,reconfig,procedure,3
4243,reconfig,inspection,1
4244,reconfig,laptop,27
4245,reconfig,tank,11
4246,reconfig,morning,0
4247,reconfig,soyuz,73
4248,reconfig,unit,9
4249,reconfig,replacement,4
4250,reconfig,bag,3
4251,reconfig,filter,8
4252,reconfig,start,1
4253,reconfig,photo,12
4254,reconfig,regeneration,0
4255,reconfig,cartridge,0
4256,reconfig,бмп,0
4257,reconfig,tagup,16
4258,reconfig,specialists,10
4259,reconfig,activation,22
4260,reconfig,preparation,7
4261,reconfig,installation,3
4262,reconfig,dc1,98
4263,reconfig,node,15
4264,reconfig,equipment,11
4265,reconfig,prep,13
4266,reconfig,return,8
4267,reconfig,stow,28
4268,reconfig,exercise,22
4269,reconfig,physical,0
4270,reconfig,day,0
4271,reconfig,tvis,0
4272,reconfig,ims,2
4273,reconfig,collection,0
4274,reconfig,hrf,3
4275,reconfig,blood,0
4276,reconfig,urine,34
4277,reconfig,tv,10
4278,reconfig,drying,18
4279,reconfig,kuband,0
4280,reconfig,iss,50
4281,reconfig,progress,26
4282,reconfig,repress,4
4283,reconfig,mcc,7
4284,test,check,112
4285,test,monitoring,73
4286,test,water,11
4287,test,private,0
4288,test,icv,2
4289,test,fgb,8
4290,test,measurements,0
4291,test,lab,33
4292,test,battery,13
4293,test,status,5
4294,test,charge,1
4295,test,payload,6
4296,test,video,88
4297,test,review,13
4298,test,msg,15
4299,test,experiment,69
4300,test,procedure,10
4301,test,inspection,69
4302,test,laptop,109
4303,test,tank,3
4304,test,morning,61
4305,test,soyuz,112
4306,test,unit,70
4307,test,replacement,12
4308,test,bag,10
4309,test,filter,6
4310,test,start,28
4311,test,photo,38
4312,test,regeneration,1
4313,test,cartridge,0
4314,test,бмп,0
4315,test,tagup,315
4316,test,specialists,213
4317,test,activation,82
4318,test,preparation,33
4319,test,installation,43
4320,test,dc1,82
4321,test,node,13
4322,test,equipment,99
4323,test,prep,83
4324,test,return,4
4325,test,stow,60
4326,test,exercise,39
4327,test,physical,2
4328,test,day,29
4329,test,tvis,55
4330,test,ims,5
4331,test,collection,8
4332,test,hrf,37
4333,test,blood,76
4334,test,urine,151
4335,test,tv,306
4336,test,drying,0
4337,test,kuband,143
4338,test,iss,58
4339,test,progress,86
4340,test,repress,0
4341,test,mcc,33
4342,check,monitoring,28
4343,check,water,50
4344,check,private,2
4345,check,icv,0
4346,check,fgb,33
4347,check,measurements,0
4348,check,lab,229
4349,check,battery,59
4350,check,status,1050
4351,check,charge,27
4352,check,payload,515
4353,check,video,42
4354,check,review,7
4355,check,msg,37
4356,check,experiment,24
4357,check,procedure,15
4358,check,inspection,51
4359,check,laptop,53
4360,check,tank,113
4361,check,morning,34
4362,check,soyuz,241
4363,check,unit,196
4364,check,replacement,10
4365,check,bag,8
4366,check,filter,7
4367,check,start,35
4368,check,photo,42
4369,check,regeneration,2
4370,check,cartridge,1
4371,check,бмп,0
4372,check,tagup,249
4373,check,specialists,180
4374,check,activation,126
4375,check,preparation,6
4376,check,installation,73
4377,check,dc1,198
4378,check,node,56
4379,check,equipment,77
4380,check,prep,42
4381,check,return,14
4382,check,stow,20
4383,check,exercise,24
4384,check,physical,3
4385,check,day,25
4386,check,tvis,23
4387,check,ims,6
4388,check,collection,1
4389,check,hrf,71
4390,check,blood,4
4391,check,urine,6
4392,check,tv,117
4393,check,drying,13
4394,check,kuband,2
4395,check,iss,75
4396,check,progress,149
4397,check,repress,20
4398,check,mcc,73
4399,monitoring,water,28
4400,monitoring,private,0
4401,monitoring,icv,163
4402,monitoring,fgb,0
4403,monitoring,measurements,2
4404,monitoring,lab,51
4405,monitoring,battery,4
4406,monitoring,status,91
4407,monitoring,charge,21
4408,monitoring,payload,48
4409,monitoring,video,10
4410,monitoring,review,1
4411,monitoring,msg,2
4412,monitoring,experiment,22
4413,monitoring,procedure,1
4414,monitoring,inspection,7
4415,monitoring,laptop,32
4416,monitoring,tank,12
4417,monitoring,morning,3
4418,monitoring,soyuz,35
4419,monitoring,unit,112
4420,monitoring,replacement,0
4421,monitoring,bag,0
4422,monitoring,filter,0
4423,monitoring,start,75
4424,monitoring,photo,8
4425,monitoring,regeneration,4
4426,monitoring,cartridge,0
4427,monitoring,бмп,0
4428,monitoring,tagup,34
4429,monitoring,specialists,23
4430,monitoring,activation,108
4431,monitoring,preparation,3
4432,monitoring,installation,9
4433,monitoring,dc1,11
4434,monitoring,node,4
4435,monitoring,equipment,46
4436,monitoring,prep,38
4437,monitoring,return,1
4438,monitoring,stow,45
4439,monitoring,exercise,0
4440,monitoring,physical,0
4441,monitoring,day,2
4442,monitoring,tvis,0
4443,monitoring,ims,0
4444,monitoring,collection,3
4445,monitoring,hrf,2
4446,monitoring,blood,0
4447,monitoring,urine,10
4448,monitoring,tv,60
4449,monitoring,drying,0
4450,monitoring,kuband,2
4451,monitoring,iss,37
4452,monitoring,progress,24
4453,monitoring,repress,3
4454,monitoring,mcc,29
4455,water,private,0
4456,water,icv,0
4457,water,fgb,92
4458,water,measurements,0
4459,water,lab,14
4460,water,battery,0
4461,water,status,50
4462,water,charge,14
4463,water,payload,20
4464,water,video,11
4465,water,review,1
4466,water,msg,0
4467,water,experiment,7
4468,water,procedure,2
4469,water,inspection,24
4470,water,laptop,0
4471,water,tank,477
4472,water,morning,0
4473,water,soyuz,4
4474,water,unit,73
4475,water,replacement,37
4476,water,bag,124
4477,water,filter,66
4478,water,start,24
4479,water,photo,4
4480,water,regeneration,6
4481,water,cartridge,0
4482,water,бмп,0
4483,water,tagup,28
4484,water,specialists,9
4485,water,activation,20
4486,water,preparation,6
4487,water,installation,34
4488,water,dc1,39
4489,water,node,8
4490,water,equipment,18
4491,water,prep,15
4492,water,return,12
4493,water,stow,33
4494,water,exercise,0
4495,water,physical,0
4496,water,day,19
4497,water,tvis,0
4498,water,ims,8
4499,water,collection,94
4500,water,hrf,0
4501,water,blood,0
4502,water,urine,83
4503,water,tv,8
4504,water,drying,26
4505,water,kuband,1
4506,water,iss,17
4507,water,progress,303
4508,water,repress,4
4509,water,mcc,16
4510,private,icv,0
4511,private,fgb,0
4512,private,measurements,0
4513,private,lab,1
4514,private,battery,0
4515,private,status,8
4516,private,charge,0
4517,private,payload,2
4518,private,video,10
4519,private,review,0
4520,private,msg,0
4521,private,experiment,0
4522,private,procedure,0
4523,private,inspection,0
4524,private,laptop,0
4525,private,tank,0
4526,private,morning,0
4527,private,soyuz,0
4528,private,unit,0
4529,private,replacement,0
4530,private,bag,0
4531,private,filter,0
4532,private,start,1
4533,private,photo,0
4534,private,regeneration,0
4535,private,cartridge,0
4536,private,бмп,0
4537,private,tagup,1
4538,private,specialists,21
4539,private,activation,0
4540,private,preparation,0
4541,private,installation,0
4542,private,dc1,0
4543,private,node,0
4544,private,equipment,4
4545,private,prep,0
4546,private,return,1
4547,private,stow,2
4548,private,exercise,76
4549,private,physical,62
4550,private,day,1
4551,private,tvis,0
4552,private,ims,0
4553,private,collection,0
4554,private,hrf,0
4555,private,blood,0
4556,private,urine,0
4557,private,tv,24
4558,private,drying,0
4559,private,kuband,110
4560,private,iss,16
4561,private,progress,0
4562,private,repress,0
4563,private,mcc,22
4564,icv,fgb,0
4565,icv,measurements,0
4566,icv,lab,17
4567,icv,battery,208
4568,icv,status,0
4569,icv,charge,8
4570,icv,payload,0
4571,icv,video,6
4572,icv,review,17
4573,icv,msg,0
4574,icv,experiment,44
4575,icv,procedure,0
4576,icv,inspection,0
4577,icv,laptop,0
4578,icv,tank,0
4579,icv,morning,0
4580,icv,soyuz,0
4581,icv,unit,0
4582,icv,replacement,40
4583,icv,bag,0
4584,icv,filter,0
4585,icv,start,93
4586,icv,photo,14
4587,icv,regeneration,0
4588,icv,cartridge,0
4589,icv,бмп,0
4590,icv,tagup,0
4591,icv,specialists,0
4592,icv,activation,4
4593,icv,preparation,6
4594,icv,installation,23
4595,icv,dc1,0
4596,icv,node,0
4597,icv,equipment,4
4598,icv,prep,40
4599,icv,return,0
4600,icv,stow,37
4601,icv,exercise,20
4602,icv,physical,0
4603,icv,day,0
4604,icv,tvis,0
4605,icv,ims,0
4606,icv,collection,2
4607,icv,hrf,1
4608,icv,blood,0
4609,icv,urine,0
4610,icv,tv,0
4611,icv,drying,0
4612,icv,kuband,0
4613,icv,iss,0
4614,icv,progress,0
4615,icv,repress,0
4616,icv,mcc,0
4617,fgb,measurements,1
4618,fgb,lab,17
4619,fgb,battery,6
4620,fgb,status,1
4621,fgb,charge,0
4622,fgb,payload,1
4623,fgb,video,3
4624,fgb,review,4
4625,fgb,msg,0
4626,fgb,experiment,0
4627,fgb,procedure,1
4628,fgb,inspection,46
4629,fgb,laptop,0
4630,fgb,tank,0
4631,fgb,morning,0
4632,fgb,soyuz,59
4633,fgb,unit,71
4634,fgb,replacement,86
4635,fgb,bag,65
4636,fgb,filter,155
4637,fgb,start,4
4638,fgb,photo,21
4639,fgb,regeneration,0
4640,fgb,cartridge,7
4641,fgb,бмп,32
4642,fgb,tagup,48
4643,fgb,specialists,29
4644,fgb,activation,21
4645,fgb,preparation,3
4646,fgb,installation,23
4647,fgb,dc1,82
4648,fgb,node,1
4649,fgb,equipment,61
4650,fgb,prep,15
4651,fgb,return,0
4652,fgb,stow,75
4653,fgb,exercise,1
4654,fgb,physical,1
4655,fgb,day,0
4656,fgb,tvis,1
4657,fgb,ims,66
4658,fgb,collection,9
4659,fgb,hrf,0
4660,fgb,blood,0
4661,fgb,urine,1
4662,fgb,tv,29
4663,fgb,drying,3
4664,fgb,kuband,5
4665,fgb,iss,8
4666,fgb,progress,10
4667,fgb,repress,1
4668,fgb,mcc,26
4669,measurements,lab,2
4670,measurements,battery,1
4671,measurements,status,0
4672,measurements,charge,0
4673,measurements,payload,0
4674,measurements,video,2
4675,measurements,review,0
4676,measurements,msg,0
4677,measurements,experiment,2
4678,measurements,procedure,0
4679,measurements,inspection,0
4680,measurements,laptop,5
4681,measurements,tank,0
4682,measurements,morning,0
4683,measurements,soyuz,1
4684,measurements,unit,3
4685,measurements,replacement,1
4686,measurements,bag,1
4687,measurements,filter,0
4688,measurements,start,3
4689,measurements,photo,1
4690,measurements,regeneration,0
4691,measurements,cartridge,0
4692,measurements,бмп,0
4693,measurements,tagup,43
4694,measurements,specialists,21
4695,measurements,activation,3
4696,measurements,preparation,14
4697,measurements,installation,4
4698,measurements,dc1,3
4699,measurements,node,1
4700,measurements,equipment,4
4701,measurements,prep,16
4702,measurements,return,0
4703,measurements,stow,0
4704,measurements,exercise,1
4705,measurements,physical,0
4706,measurements,day,6
4707,measurements,tvis,0
4708,measurements,ims,0
4709,measurements,collection,11
4710,measurements,hrf,0
4711,measurements,blood,0
4712,measurements,urine,0
4713,measurements,tv,0
4714,measurements,drying,0
4715,measurements,kuband,0
4716,measurements,iss,8
4717,measurements,progress,0
4718,measurements,repress,0
4719,measurements,mcc,1
4720,lab,battery,3
4721,lab,status,165
4722,lab,charge,1
4723,lab,payload,173
4724,lab,video,16
4725,lab,review,3
4726,lab,msg,1
4727,lab,experiment,103
4728,lab,procedure,3
4729,lab,inspection,59
4730,lab,laptop,9
4731,lab,tank,131
4732,lab,morning,0
4733,lab,soyuz,12
4734,lab,unit,6
4735,lab,replacement,9
4736,lab,bag,5
4737,lab,filter,15
4738,lab,start,56
4739,lab,photo,14
4740,lab,regeneration,0
4741,lab,cartridge,2
4742,lab,бмп,0
4743,lab,tagup,37
4744,lab,specialists,32
4745,lab,activation,66
4746,lab,preparation,12
4747,lab,installation,60
4748,lab,dc1,13
4749,lab,node,43
4750,lab,equipment,43
4751,lab,prep,24
4752,lab,return,5
4753,lab,stow,59
4754,lab,exercise,3
4755,lab,physical,0
4756,lab,day,21
4757,lab,tvis,0
4758,lab,ims,5
4759,lab,collection,23
4760,lab,hrf,3
4761,lab,blood,4
4762,lab,urine,0
4763,lab,tv,9
4764,lab,drying,0
4765,lab,kuband,3
4766,lab,iss,78
4767,lab,progress,1
4768,lab,repress,1
4769,lab,mcc,1
4770,battery,status,24
4771,battery,charge,987
4772,battery,payload,2
4773,battery,video,34
4774,battery,review,1
4775,battery,msg,0
4776,battery,experiment,28
4777,battery,procedure,0
4778,battery,inspection,2
4779,battery,laptop,40
4780,battery,tank,4
4781,battery,morning,0
4782,battery,soyuz,10
4783,battery,unit,39
4784,battery,replacement,136
4785,battery,bag,6
4786,battery,filter,0
4787,battery,start,376
4788,battery,photo,28
4789,battery,regeneration,0
4790,battery,cartridge,0
4791,battery,бмп,0
4792,battery,tagup,11
4793,battery,specialists,9
4794,battery,activation,10
4795,battery,preparation,7
4796,battery,installation,54
4797,battery,dc1,0
4798,battery,node,0
4799,battery,equipment,13
4800,battery,prep,45
4801,battery,return,0
4802,battery,stow,71
4803,battery,exercise,0
4804,battery,physical,41
4805,battery,day,0
4806,battery,tvis,3
4807,battery,ims,6
4808,battery,collection,0
4809,battery,hrf,9
4810,battery,blood,1
4811,battery,urine,0
4812,battery,tv,6
4813,battery,drying,0
4814,battery,kuband,0
4815,battery,iss,10
4816,battery,progress,2
4817,battery,repress,0
4818,battery,mcc,2
4819,status,charge,31
4820,status,payload,551
4821,status,video,6
4822,status,review,0
4823,status,msg,0
4824,status,experiment,3
4825,status,procedure,0
4826,status,inspection,5
4827,status,laptop,11
4828,status,tank,0
4829,status,morning,1
4830,status,soyuz,87
4831,status,unit,6
4832,status,replacement,0
4833,status,bag,0
4834,status,filter,0
4835,status,start,4
4836,status,photo,0
4837,status,regeneration,0
4838,status,cartridge,0
4839,status,бмп,0
4840,status,tagup,37
4841,status,specialists,27
4842,status,activation,5
4843,status,preparation,0
4844,status,installation,0
4845,status,dc1,5
4846,status,node,11
4847,status,equipment,19
4848,status,prep,12
4849,status,return,13
4850,status,stow,59
4851,status,exercise,1
4852,status,physical,0
4853,status,day,20
4854,status,tvis,2
4855,status,ims,1
4856,status,collection,0
4857,status,hrf,4
4858,status,blood,4
4859,status,urine,0
4860,status,tv,3
4861,status,drying,0
4862,status,kuband,0
4863,status,iss,32
4864,status,progress,21
4865,status,repress,0
4866,status,mcc,5
4867,charge,payload,1
4868,charge,video,21
4869,charge,review,0
4870,charge,msg,0
4871,charge,experiment,8
4872,charge,procedure,0
4873,charge,inspection,0
4874,charge,laptop,10
4875,charge,tank,0
4876,charge,morning,0
4877,charge,soyuz,94
4878,charge,unit,41
4879,charge,replacement,2
4880,charge,bag,4
4881,charge,filter,0
4882,charge,start,416
4883,charge,photo,24
4884,charge,regeneration,0
4885,charge,cartridge,0
4886,charge,бмп,0
4887,charge,tagup,47
4888,charge,specialists,41
4889,charge,activation,3
4890,charge,preparation,4
4891,charge,installation,2
4892,charge,dc1,0
4893,charge,node,0
4894,charge,equipment,12
4895,charge,prep,51
4896,charge,return,1
4897,charge,stow,45
4898,charge,exercise,0
4899,charge,physical,9
4900,charge,day,0
4901,charge,tvis,0
4902,charge,ims,1
4903,charge,collection,0
4904,charge,hrf,0
4905,charge,blood,0
4906,charge,urine,0
4907,charge,tv,0
4908,charge,drying,0
4909,charge,kuband,0
4910,charge,iss,6
4911,charge,progress,2
4912,charge,repress,0
4913,charge,mcc,4
